iso3,country,year,gdp_current_usd,global_gdp_total,gdp_share,gdp_log,gdp_rank,gdp_share_change
VEN,"Venezuela, RB",1962,8814309884.21165,1445098147358.0273,0.0060994541445688255,9.945188314909705,21,0.00011924669710257699
DNK,Denmark,1962,7953274741.29303,1445098147358.0273,0.005503622543446928,9.900545985164511,22,0.0002713097626148922
AUT,Austria,1962,7793042529.15992,1445098147358.0273,0.005392742730594042,9.891707046331454,23,-5.321421690866659e-05
FIN,Finland,1962,6407796042.70357,1445098147358.0273,0.004434159751999197,9.806708679896085,24,-2.0582746014224246e-06
NZL,New Zealand,1962,6133158532.21667,1445098147358.0273,0.004244112099534207,9.787684190641686,25,2.438163173650379e-06
NOR,Norway,1962,6107076928.63372,1445098147358.0273,0.004226063772760948,9.785833390680441,26,2.3163644169775337e-05
CHL,Chile,1962,5765971144.47142,1445098147358.0273,0.003990020439105084,9.76087246465153,27,0.00032168487152032035
GRC,Greece,1962,5140542929.42067,1445098147358.0273,0.0035572275411319067,9.711008990356992,28,-6.947174175749634e-05
BGD,Bangladesh,1962,5081413541.66667,1445098147358.0273,0.0035163103287874707,9.705984540620886,29,-5.492760445508426e-05
COL,Colombia,1962,4955543963.36869,1445098147358.0273,0.0034292092702689894,9.695091333356716,30,6.340776484369546e-05
PHL,Philippines,1962,4954593071.82796,1445098147358.0273,0.003428551258532923,9.69500799102778,31,-0.002628696824279519
NGA,Nigeria,1962,4909399176.24033,1445098147358.0273,0.003397277330412362,9.691028345400024,32,8.570871283640914e-05
IRN,"Iran, Islamic Rep.",1962,4693566416.48346,1445098147358.0273,0.0032479222432499704,9.671502967745326,33,-3.37435112165484e-05
PAK,Pakistan,1962,4310163796.72407,1445098147358.0273,0.002982609731113449,9.634493774722618,34,-7.051434662886042e-05
EGY,"Egypt, Arab Rep.",1962,4035462027.39753,1445098147358.0273,0.0027925176118835148,9.605893265070993,35,-0.0005392791962995375
PRT,Portugal,1962,3835883663.25123,1445098147358.0273,0.0026544104774226646,9.583865427181058,36,5.2380373180126866e-06
COD,"Congo, Dem. Rep.",1962,3779841428.57143,1445098147358.0273,0.0026156295580904675,9.57747358075232,37,0.00032744615304539483
THA,Thailand,1962,3308912796.93487,1445098147358.0273,0.0022897495253068625,9.519685321916873,38,4.063895983530104e-05
PER,Peru,1962,3284322201.27831,1445098147358.0273,0.0022727329678491445,9.516445756051919,39,0.00012457545772715352
TZA,Tanzania,1962,3101589992.664,1445098147358.0273,0.002146283280713093,9.491584386742442,40,5.125694449809601e-05
ISR,Israel,1962,2966154031.33123,1445098147358.0273,0.0020525623375505972,9.47219370003702,41,-0.0006965863334981821
KOR,"Korea, Rep.",1962,2826923076.92308,1445098147358.0273,0.001956215279973438,9.451313991113377,42,0.00015691607003217732
MAR,Morocco,1962,2379611124.61442,1445098147358.0273,0.0016466778598843946,9.37650599057204,43,0.00014504570297504417
IRL,Ireland,1962,2329372971.89171,1445098147358.0273,0.0016119133334648174,9.367239031972185,44,1.681938761784944e-05
SAU,Saudi Arabia,1962,2130606531.77778,1445098147358.0273,0.0014743680459856792,9.328503254099273,45,5.048435607116729e-05
PRI,Puerto Rico (US),1962,2094400000.0,1445098147358.0273,0.0014493133243780336,9.321059629206681,46,6.672801166476318e-05
MYS,Malaysia,1962,2001489602.18475,1445098147358.0273,0.0013850198381638885,9.301353338270493,47,-2.481252587539784e-05
DZA,Algeria,1962,2001444543.91885,1445098147358.0273,0.0013849886580907685,9.301343561164236,48,-0.00041987194976659463
KWT,Kuwait,1962,1828107502.79955,1445098147358.0273,0.0012650403753833275,9.262001731058565,49,0.0
IRQ,Iraq,1962,1784174540.73018,1445098147358.0273,0.0012346390063485049,9.251437337914608,50,-4.773718940758722e-06
ETH,Ethiopia,1962,1747566307.0997,1445098147358.0273,0.0012093063092597925,9.242433662964896,51,-3.6702846780760964e-05
URY,Uruguay,1962,1710004407.22785,1445098147358.0273,0.0011833136803573738,9.23299722970927,52,3.6245425430430755e-05
HKG,"Hong Kong SAR, China",1962,1612346412.26475,1445098147358.0273,0.001115734882929918,9.207458355566068,53,9.002155477919461e-05
ECU,Ecuador,1962,1518207703.48997,1445098147358.0273,0.001050591412261931,9.1813311907353,54,-0.0002495257777822722
LKA,Sri Lanka,1962,1434156378.60082,1445098147358.0273,0.000992428355972076,9.156596508835715,55,-7.824147822066917e-05
GHA,Ghana,1962,1382515654.47343,1445098147358.0273,0.0009566932578254199,9.140670057599113,56,-8.969917786069747e-06
SDN,Sudan,1962,1328259624.72217,1445098147358.0273,0.0009191483825168104,9.123282971540995,57,1.2650678362373553e-05
GTM,Guatemala,1962,1143600000.0,1445098147358.0273,0.0007913649339948048,9.058274146685951,58,-6.785013965008007e-06
ZWE,Zimbabwe,1962,1118172225.65019,1445098147358.0273,0.0007737690534684213,9.048508700588844,59,-3.9582310244827904e-05
SYR,Syrian Arab Republic,1962,1110565880.75881,1445098147358.0273,0.0007685055044802186,9.045544326775849,60,6.780215597560564e-05
SEN,Senegal,1962,1085475790.59112,1445098147358.0273,0.0007511432995576252,9.03562014181169,61,-3.386749708267768e-05
TUN,Tunisia,1962,880027733.333333,1445098147358.0273,0.0006089743696248083,8.9444963587909,62,-3.310046500589565e-05
KEN,Kenya,1962,868111400.75544,1445098147358.0273,0.0006007283327727932,8.938575459772109,63,1.2913137505756052e-05
SGP,Singapore,1962,826239211.817511,1445098147358.0273,0.0005717530074535538,8.917105801959703,64,4.938405167953888e-06
DOM,Dominican Republic,1962,824100000.0,1445098147358.0273,0.0005702726845969908,8.915979914140225,65,8.539287677820754e-05
JAM,Jamaica,1962,777727688.908924,1445098147358.0273,0.0005381832994048117,8.890827561120858,66,-1.6336006505134363e-05
LUX,Luxembourg,1962,747846862.209673,1445098147358.0273,0.0005175059310517486,8.87381267579734,67,-8.933363395643686e-06
MDG,Madagascar,1962,739286907.592778,1445098147358.0273,0.0005115824893585013,8.868813015124125,68,-6.701267948921747e-06
CMR,Cameroon,1962,694247864.3789,1445098147358.0273,0.00048041571823211125,8.84151455246279,69,-3.483661818292586e-06
ZMB,Zambia,1962,679279728.55982,1445098147358.0273,0.00047005785025861397,8.832048654328732,70,-3.5770543389008504e-05
PAN,Panama,1962,652120900.0,1445098147358.0273,0.0004512640897036837,8.81432811925242,71,7.210170713295395e-06
CIV,Cote d'Ivoire,1962,645284473.733691,1445098147358.0273,0.0004465333201854973,8.809751215621764,72,-1.1767754001482382e-05
MMR,Myanmar,1962,634528872.02036,1445098147358.0273,0.0004390905027318906,8.802451387934031,73,-9.822796505058403e-06
LBY,Libya,1962,619725784.909686,1445098147358.0273,0.0004288468475602765,8.792199566201361,74,9.978278695527132e-05
TTO,Trinidad and Tobago,1962,619322810.026308,1445098147358.0273,0.0004285679911489561,8.791917075627412,75,-5.062105544701139e-06
NPL,Nepal,1962,574091101.194382,1445098147358.0273,0.0003972678964705289,8.758980815057607,76,2.930071766048454e-06
HND,Honduras,1962,532450000.0,1445098147358.0273,0.0003684524826036497,8.726278831371564,77,-4.6402137067834805e-06
NER,Niger,1962,531736599.250464,1445098147358.0273,0.00036795881319383127,8.725696553685417,78,7.849690098784905e-06
CRI,Costa Rica,1962,479180824.348506,1445098147358.0273,0.00033159050492491393,8.680499430319779,79,-3.188405115967316e-05
UGA,Uganda,1962,449158233.391351,1445098147358.0273,0.000310815036482135,8.652399365018185,80,-1.658980504898685e-05
BOL,Bolivia,1962,448400673.400673,1445098147358.0273,0.00031029080911940327,8.651666256139654,81,6.285858556681178e-06
BFA,Burkina Faso,1962,379567099.249422,1445098147358.0273,0.0002626583529591801,8.579288560884669,82,3.0225790557408426e-06
PRY,Paraguay,1962,360698412.698413,1445098147358.0273,0.00024960132525105847,8.55714423115164,83,1.0865207231631878e-05
TCD,Chad,1962,357635713.41932,1445098147358.0273,0.00024748195413104677,8.553440880835556,84,-9.157785928198695e-08
SLE,Sierra Leone,1962,342721416.490967,1445098147358.0273,0.00023716134237493887,8.534941244124157,85,-5.859802280647094e-06
ISL,Iceland,1962,299309938.066264,1445098147358.0273,0.00020712083716491615,8.476121137073019,86,9.409536075344425e-06
HTI,Haiti,1962,281896800.0,1445098147358.0273,0.0001950710410330069,8.45009014593109,87,-5.868249287048488e-06
NIC,Nicaragua,1962,269283803.686825,1445098147358.0273,0.00018634291669333177,8.430210233170266,88,5.360537313963765e-06
PNG,Papua New Guinea,1962,261184041.789447,1445098147358.0273,0.00018073792584050549,8.416946638244282,89,-7.543166357178079e-07
BEN,Benin,1962,236434954.038578,1445098147358.0273,0.00016361169272193423,8.373711682124211,90,-1.1087476409968832e-05
BDI,Burundi,1962,213500006.0,1445098147358.0273,0.00014774083434424662,8.329397891566039,91,-2.741610253957969e-06
BHS,"Bahamas, The",1962,212170033.947205,1445098147358.0273,0.00014682050097088615,8.326684045869001,92,5.95852663821329e-06
SOM,"Somalia, Fed. Rep.",1962,203531927.547229,1445098147358.0273,0.00014084297867195545,8.308632545600386,93,-1.2331473546316229e-06
MUS,Mauritius,1962,197738207.858208,1445098147358.0273,0.0001368337563920617,8.296090593738308,94,-5.314879270987288e-06
GUY,Guyana,1962,194949512.626218,1445098147358.0273,0.00013490399457132422,8.289922153789156,95,-2.8649389902365226e-06
LBR,Liberia,1962,191861800.0,1445098147358.0273,0.00013276731435215498,8.282988514596585,96,-3.571935576002287e-06
TGO,Togo,1962,186745757.859216,1445098147358.0273,0.0001292270412225151,8.271250745109878,97,-3.0915832062683413e-06
GAB,Gabon,1962,182796536.266025,1445098147358.0273,0.00012649420151857453,8.261967962213983,98,2.2254179456027276e-06
COG,"Congo, Rep.",1962,166521239.650243,1445098147358.0273,0.00011523178543594581,8.22146963528738,99,2.7956431730682605e-06
MRT,Mauritania,1962,164271557.513473,1445098147358.0273,0.00011367501772374374,8.21556237485164,100,-4.348761262794386e-06
RWA,Rwanda,1962,125000008.0,1445098147358.0273,8.649932063682238e-05,8.096910040802902,101,-3.938420112941168e-06
CAF,Central African Republic,1962,124482773.83306,1445098147358.0273,8.614139742732576e-05,8.095109257079498,102,-5.137390082074811e-06
FJI,Fiji,1962,122906434.957814,1445098147358.0273,8.505057956272056e-05,8.089574621645681,103,-1.6716300713980552e-06
SUR,Suriname,1962,116150000.0,1445098147358.0273,8.037516359172489e-05,8.065019214136255,104,5.379225970226082e-07
BRB,Barbados,1962,88782583.460208,1445098147358.0273,6.143706129754788e-05,7.948327778290027,105,-1.84248398276203e-06
BMU,Bermuda,1962,80700000.0,1445098147358.0273,5.584395782911923e-05,7.90687353472207,106,-8.649459414910213e-07
OMN,Oman,1962,56273202.1971746,1445098147358.0273,3.89407475887053e-05,7.750301629157791,107,5.112227955045032e-06
SWZ,Eswatini,1962,45927961.6288154,1445098147358.0273,3.1781897798971166e-05,7.662077171022063,108,-1.1300050409570429e-07
LSO,Lesotho,1962,41859983.2560067,1445098147358.0273,2.8966879054226458e-05,7.62179905028491,109,2.5027345469328217e-06
GNQ,Equatorial Guinea,1962,37253333.3333333,1445098147358.0273,2.5779102548460797e-05,7.571165138386463,110,0.0
BWA,Botswana,1962,35644956.6430429,1445098147358.0273,2.4666114691386258e-05,7.551998090792629,111,2.756427064559469e-07
BLZ,Belize,1962,31857591.8575919,1445098147358.0273,2.2045279011557053e-05,7.503212944017323,112,-1.6756150480274414e-07
VCT,St. Vincent and the Grenadines,1962,14524963.6875908,1445098147358.0273,1.0051195286732451e-05,7.162115055327521,113,-3.2687880453387044e-07
SYC,Seychelles,1962,12642025.9161531,1445098147358.0273,8.74821266587715e-06,7.101816676296344,114,1.5512821987216482e-07
KNA,St. Kitts and Nevis,1962,12541635.3125784,1445098147358.0273,8.678742918262958e-06,7.09835416814739,115,-5.750398131161628e-07
USA,United States,1963,637058551724.138,1562345781512.9004,0.4077577187216783,11.804179349952452,1,-0.009957448166255933
DEU,Germany,1963,112232503744.1,1562345781512.9004,0.07183589258673548,11.050118651504858,2,-0.0014431683738949652
GBR,United Kingdom,1963,86561961812.3249,1562345781512.9004,0.05540512403630807,10.937327090583802,3,-0.0008177451891240514
FRA,France,1963,84227606649.8725,1562345781512.9004,0.053910989261487643,10.925454460272196,4,0.0018750908676588782
JPN,Japan,1963,74379284603.3875,1562345781512.9004,0.04760744099258372,10.87145199690148,5,0.0026361996547974997
ITA,Italy,1963,60035924617.9277,1562345781512.9004,0.03842678447263563,10.778411203624241,6,0.00215667179978421
CHN,China,1963,50812227918.5753,1562345781512.9004,0.03252303588605794,10.705968237451742,7,-0.00021573541520186756
IND,India,1963,48421923459.1235,1562345781512.9004,0.030993090026609882,10.685042036883742,8,0.001817575591716438
CAN,Canada,1963,45140337826.9869,1562345781512.9004,0.028892667910733034,10.654564804982046,9,-0.0004037585176221298
BRA,Brazil,1963,23287712878.2002,1562345781512.9004,0.014905607422992816,10.367126837905591,10,0.0015973432841914006
AUS,Australia,1963,21573443451.751,1562345781512.9004,0.013808366692589854,10.333919470681483,11,3.611746891684503e-07
SWE,Sweden,1963,20342131881.5074,1562345781512.9004,0.013020249500599707,10.30839646559052,12,1.4858119798972363e-05
ESP,Spain,1963,19631714759.6491,1562345781512.9004,0.012565537662628495,10.292958235317203,13,0.0010717627789290467
ARG,Argentina,1963,18272123664.4715,1562345781512.9004,0.011695313470733512,10.26178902585077,14,-0.0009942683261114499
NLD,Netherlands,1963,17193744109.0367,1562345781512.9004,0.011005082429567613,10.23537045893473,15,3.864228144380942e-05
MEX,Mexico,1963,16960000000.0,1562345781512.9004,0.010855471433203956,10.229425847920695,16,0.000337154716938624
BEL,Belgium,1963,14445805381.3872,1562345781512.9004,0.009246228045240137,10.159741759606444,17,-5.198273102050531e-05
CHE,Switzerland,1963,14283872299.0456,1562345781512.9004,0.00914258064256031,10.154845958850082,18,0.00015381422691630904
ZAF,South Africa,1963,10854195658.3217,1562345781512.9004,0.006947370925667312,10.035597645929986,19,0.00015613941496070947
TUR,Turkiye,1963,10355555555.5556,1562345781512.9004,0.006628209758743534,10.015173402914659,20,0.00045408086754392986
VEN,"Venezuela, RB",1963,9608717288.17057,1562345781512.9004,0.006150186086761121,9.98266541557167,21,5.073194219229558e-05
DNK,Denmark,1963,8466044979.87996,1562345781512.9004,0.005418803622128931,9.92768057153957,22,-8.481892131799711e-05
AUT,Austria,1963,8414050621.01716,1562345781512.9004,0.005385523947758478,9.925005120512246,23,-7.218782835563542e-06
FIN,Finland,1963,6958916548.12933,1562345781512.9004,0.004454146214284683,9.842541628432901,24,1.998646228548555e-05
NZL,New Zealand,1963,6699741645.07827,1562345781512.9004,0.0042882579031836105,9.82605805579333,25,4.4145803649403743e-05
NOR,Norway,1963,6553269535.51009,1562345781512.9004,0.004194506499812237,9.816458030824656,26,-3.1557272948710274e-05
COD,"Congo, Dem. Rep.",1963,6213185742.57426,1562345781512.9004,0.003976831387836379,9.793314336997836,27,0.0013612018297459111
GRC,Greece,1963,5813285626.64404,1562345781512.9004,0.0037208700503000907,9.764421661856773,28,0.00016364250916818405
CHL,Chile,1963,5702520146.03167,1562345781512.9004,0.0036499731451955686,9.756066828239774,29,-0.00034004729390951565
PHL,Philippines,1963,5505023238.40669,1562345781512.9004,0.00352356264762074,9.740759156603046,30,9.501138908781697e-05
BGD,Bangladesh,1963,5319458562.5,1562345781512.9004,0.0034047895321539464,9.72586743017379,31,-0.00011152079663352427
NGA,Nigeria,1963,5165590253.7639,1562345781512.9004,0.003306304094066674,9.713119953988508,32,-9.097323634568808e-05
IRN,"Iran, Islamic Rep.",1963,4928628018.38759,1562345781512.9004,0.0031546332935433437,9.69272604159602,33,-9.328894970662667e-05
COL,Colombia,1963,4836166666.66667,1562345781512.9004,0.003095452187276724,9.68450125934473,34,-0.00033375708299226547
PAK,Pakistan,1963,4630827383.45233,1562345781512.9004,0.0029640220738894685,9.665658592738371,35,-1.8587657223980564e-05
EGY,"Egypt, Arab Rep.",1963,4187146231.56839,1562345781512.9004,0.002680038107514048,9.621918128422697,36,-0.00011247950436946673
PRT,Portugal,1963,4084251592.81599,1562345781512.9004,0.002614179038433475,9.611112487089258,37,-4.0231438989189565e-05
KOR,"Korea, Rep.",1963,4007692307.69231,1562345781512.9004,0.002565176259388273,9.602894370992688,38,0.0006089609794148352
PER,Peru,1963,3598272493.3109,1562345781512.9004,0.0023031217134445786,9.556094048909532,39,3.0388745595434034e-05
THA,Thailand,1963,3540403456.55305,1562345781512.9004,0.0022660818740936426,9.549052756085256,40,-2.3667651213219853e-05
ISR,Israel,1963,3535949088.90947,1562345781512.9004,0.0022632307974009614,9.548506003353236,41,0.00021066845985036418
TZA,Tanzania,1963,3456579293.44828,1562345781512.9004,0.0022124291141882146,9.538646523987742,42,6.614583347512148e-05
DZA,Algeria,1963,2702982017.63803,1562345781512.9004,0.0017300792498191997,9.43184315643992,43,0.00034509059172843116
MAR,Morocco,1963,2657252578.30763,1562345781512.9004,0.0017008095197303089,9.424432837117006,44,5.413165984591425e-05
MYS,Malaysia,1963,2510110348.16184,1562345781512.9004,0.0016066291968549818,9.399692814128194,45,0.00022160935869109332
IRL,Ireland,1963,2505073357.88508,1562345781512.9004,0.001603405204870389,9.398820448150657,46,-8.508128594428462e-06
PRI,Puerto Rico (US),1963,2333600000.0,1562345781512.9004,0.0014936514231441481,9.368026416113675,47,4.433809876611453e-05
SAU,Saudi Arabia,1963,2207393171.55556,1562345781512.9004,0.0014128710799334236,9.343879694751726,48,-6.149696605225563e-05
HKG,"Hong Kong SAR, China",1963,1935298266.45384,1562345781512.9004,0.0012387131513100706,9.28674790759399,49,0.00012297826838015267
KWT,Kuwait,1963,1900895856.66293,1562345781512.9004,0.0012166934357016627,9.278958324063993,50,-4.834693968166484e-05
ETH,Ethiopia,1963,1825058827.83853,1562345781512.9004,0.0011681529463159117,9.261276867802845,51,-4.115336294388083e-05
ECU,Ecuador,1963,1824343870.71407,1562345781512.9004,0.0011676953285894645,9.261106701908002,52,0.00011710391632753351
IRQ,Iraq,1963,1805901510.0394,1562345781512.9004,0.0011558910526776294,9.25669406114206,53,-7.874795367087545e-05
GHA,Ghana,1963,1540797588.57221,1562345781512.9004,0.000986207795229668,9.187745590087701,54,2.951453740424807e-05
URY,Uruguay,1963,1539681490.78174,1562345781512.9004,0.000985493422135263,9.187430888951683,55,-0.00019782025822211082
SDN,Sudan,1963,1351234926.33899,1562345781512.9004,0.0008648757159445966,9.130730862229221,56,-5.427266657221383e-05
GTM,Guatemala,1963,1262800000.0,1562345781512.9004,0.0008082717762883228,9.10133457322018,57,1.6906842293518045e-05
